Product_Price,Promotion,Product_Category,Store_Location,Shelf_Space,Competitor_Price,Season,Day_of_Week,Units_in_Inventory,Online_Sales,Week_of_Year,units_sold
10.19,0,Housewares,Urban,11.34,10.45,Winter,Tue,96,0,35,114
17.26,1,Housewares,Suburban,12.32,14.07,Winter,Wed,123,1,27,231
10.27,0,Food,Rural,7.53,10.64,Winter,Mon,129,1,6,95
11.49,1,Electronics,Rural,9.56,11.5,Spring,Thu,79,0,5,201
10.51,0,Electronics,Urban,7.87,10.91,Summer,Mon,129,0,42,116
10.87,0,Food,Suburban,11.71,12.55,Winter,Thu,165,0,4,92
13.79,0,Electronics,Suburban,5.61,13.41,Spring,Wed,149,0,41,121
9.91,0,Housewares,Urban,3.42,8.77,Fall,Fri,91,1,22,128
13.32,0,Clothing,Suburban,15.55,11.64,Winter,Sat,79,1,10,106
9.88,0,Food,Rural,8.41,11.52,Summer,Sat,94,0,23,112
13.64,0,Housewares,Suburban,11.86,13.3,Fall,Tue,137,0,31,113
12.85,0,Electronics,Suburban,18.42,13.27,Winter,Sun,132,0,38,132
11.29,1,Housewares,Urban,4.35,10.33,Spring,Fri,86,0,43,207
12.05,1,Electronics,Urban,5.57,10.99,Summer,Wed,162,0,7,231
19.35,0,Food,Suburban,12.17,19.89,Fall,Tue,75,1,4,106
15.96,0,Food,Suburban,11.4,17.17,Spring,Fri,103,0,35,101
11.23,0,Food,Urban,6.72,11.49,Fall,Thu,87,1,49,138
16.47,0,Housewares,Suburban,10.96,16.22,Spring,Sat,98,1,8,110
14.03,0,Electronics,Urban,14.38,13.58,Spring,Wed,114,0,37,130
11.81,0,Food,Urban,11.79,11.48,Spring,Sun,116,1,11,118
11.29,1,Food,Suburban,2.27,10.24,Summer,Sat,153,1,12,199
7.93,1,Food,Urban,8.47,7.54,Fall,Wed,143,0,19,179
12.45,1,Food,Rural,12.62,11.48,Fall,Sat,110,1,19,232
11.65,1,Clothing,Suburban,7.95,11.24,Winter,Sat,116,1,47,225
12.99,0,Food,Rural,11.51,13.81,Winter,Tue,96,1,32,103
16.42,0,Food,Rural,6.6,16.67,Winter,Fri,55,0,4,111
8.98,1,Housewares,Suburban,2.5,8.94,Winter,Tue,92,0,6,182
18.55,1,Food,Suburban,5.28,17.86,Fall,Mon,96,0,25,251
7.7,0,Food,Rural,4.96,8.52,Fall,Sun,95,0,11,110
10.83,0,Electronics,Urban,17.08,10.52,Spring,Tue,106,0,47,109
9.97,0,Electronics,Suburban,9.83,10.65,Summer,Mon,90,1,3,98
8.54,0,Food,Suburban,8.49,7.21,Fall,Tue,82,0,31,107
14.38,0,Clothing,Suburban,7.36,10.73,Summer,Tue,94,1,28,105
12.43,0,Food,Suburban,7.4,12.96,Fall,Sun,80,0,15,111
12.76,1,Food,Rural,2.15,10.78,Winter,Tue,60,0,15,196
8.71,0,Food,Urban,10.25,7.78,Spring,Fri,225,0,36,95
11.88,0,Housewares,Urban,8.9,12.87,Summer,Mon,115,0,32,118
11.74,0,Clothing,Suburban,9.79,11.76,Spring,Wed,109,0,18,116
13.47,0,Housewares,Rural,6.14,14.18,Spring,Tue,108,0,51,119
12.78,1,Clothing,Suburban,7.75,12.64,Fall,Wed,138,1,38,223
10.99,0,Food,Suburban,7.64,12.08,Fall,Wed,124,0,23,126
12.31,0,Food,Suburban,2.72,12.27,Spring,Sat,76,0,20,103
9.94,0,Food,Suburban,10.69,10.95,Fall,Tue,141,1,42,123
9.99,1,Food,Suburban,6.48,10.94,Fall,Mon,56,0,4,191
14.08,0,Clothing,Rural,16.02,12.73,Fall,Fri,110,1,20,100
19.03,0,Food,Urban,8.41,18.07,Spring,Wed,110,0,18,92
15.14,0,Clothing,Suburban,11.96,13.96,Winter,Wed,121,0,14,121
12.47,0,Clothing,Urban,16.12,9.34,Spring,Sat,72,0,14,114
13.29,0,Food,Urban,10.39,14.75,Fall,Sat,84,1,4,128
17.03,1,Food,Suburban,14.91,17.3,Winter,Mon,86,0,40,255
10.48,0,Clothing,Urban,5.58,9.67,Summer,Thu,97,0,52,124
13.28,0,Electronics,Urban,6.3,16.51,Summer,Tue,98,0,44,128
11.52,1,Food,Rural,15.9,11.75,Winter,Sat,133,0,39,206
12.21,0,Electronics,Rural,11.33,12.12,Spring,Thu,76,1,19,124
8.43,0,Food,Suburban,12.92,8.58,Fall,Sat,75,0,18,109
9.29,0,Housewares,Urban,15.7,10.74,Fall,Mon,137,1,13,136
10.71,0,Housewares,Urban,14.62,11.94,Fall,Mon,128,0,37,115
23.76,1,Clothing,Suburban,5.3,24.41,Winter,Sat,160,1,22,260
9.67,0,Food,Urban,3.97,9.32,Fall,Thu,145,0,42,119
13.08,0,Food,Urban,7.81,12.49,Winter,Sun,176,1,41,122
13.02,0,Electronics,Suburban,12.25,11.81,Spring,Sat,157,0,43,113
14.47,1,Food,Rural,11.82,12.4,Winter,Sat,132,0,31,224
9.85,0,Electronics,Suburban,9.32,11.24,Winter,Sat,130,0,49,137
11.7,0,Clothing,Rural,10.08,14.08,Fall,Sun,69,0,49,111
13.49,0,Electronics,Urban,8.97,12.12,Summer,Sat,119,0,41,131
13.74,0,Housewares,Rural,5.33,15.73,Fall,Thu,102,0,20,135
13.4,1,Food,Urban,9.27,13.52,Winter,Sat,116,0,16,226
9.97,0,Clothing,Urban,10.08,11.44,Summer,Thu,112,0,40,116
10.6,1,Clothing,Suburban,12.98,11.58,Fall,Tue,110,0,31,217
13.17,0,Electronics,Rural,12.51,10.26,Summer,Sat,80,0,46,111
12.97,0,Food,Urban,12.82,12.85,Winter,Sat,134,1,5,129
9.13,0,Housewares,Rural,8.58,10.02,Winter,Sun,120,0,47,112
16.22,0,Food,Urban,5.28,18.34,Spring,Fri,160,1,47,123
11.31,1,Food,Suburban,7.26,11.57,Fall,Thu,93,1,47,229
9.91,0,Housewares,Urban,14.65,8.37,Spring,Sun,123,1,28,125
16.94,0,Housewares,Suburban,4.98,16.88,Spring,Sat,125,1,48,124
10.25,0,Housewares,Urban,13.13,10.07,Spring,Sat,118,0,51,125
8.87,0,Housewares,Urban,5.5,9.22,Winter,Sat,145,0,2,122
9.91,1,Clothing,Suburban,8.84,11.33,Spring,Tue,79,0,28,203
8.11,0,Clothing,Urban,8.89,9.84,Fall,Sat,82,1,43,125
15.79,0,Food,Suburban,9.77,15.84,Spring,Sun,125,0,30,104
14.11,0,Food,Urban,10.91,12.48,Fall,Fri,125,1,2,121
13.78,0,Electronics,Urban,10.07,12.84,Winter,Wed,77,0,43,118
12.23,0,Electronics,Suburban,7.62,12.81,Fall,Mon,70,1,52,119
17.23,1,Housewares,Suburban,12.42,15.63,Fall,Sun,109,0,15,248
9.8,0,Electronics,Urban,15.33,9.65,Summer,Sun,79,0,17,114
10.71,0,Electronics,Urban,8.11,11.66,Fall,Tue,97,1,24,131
12.86,0,Clothing,Suburban,15.55,12.38,Summer,Sat,107,1,21,124
13.7,0,Electronics,Suburban,20.56,13.68,Winter,Sun,88,1,44,150
14.82,1,Housewares,Suburban,12.32,14.63,Winter,Sat,115,1,8,247
20.6,0,Clothing,Suburban,9.97,19.06,Winter,Tue,77,0,1,69
9.97,1,Clothing,Urban,8.44,10.48,Fall,Sat,84,0,49,212
13.1,1,Food,Suburban,8.54,12.92,Fall,Sat,101,0,26,229
9.35,0,Electronics,Rural,9.44,7.32,Winter,Sat,114,0,34,107
14.66,0,Housewares,Urban,9.2,14.69,Fall,Mon,115,1,4,128
13.02,0,Food,Suburban,9.99,12.41,Fall,Sun,80,1,24,125
12.6,0,Housewares,Suburban,9.4,12.76,Fall,Fri,143,0,51,113
9.04,0,Housewares,Rural,5.01,9.04,Fall,Tue,97,0,29,98
12.15,0,Food,Rural,10.45,11.32,Summer,Mon,77,0,8,92
11.14,1,Food,Suburban,9.51,10.6,Spring,Sun,141,1,12,212
14.97,0,Electronics,Urban,12.13,15.51,Spring,Sat,66,0,22,122
11.35,1,Electronics,Suburban,5.9,11.52,Winter,Sun,118,1,2,240
10.94,0,Electronics,Urban,15.87,11.62,Winter,Sun,120,0,47,122
8.8,0,Food,Urban,9.12,8.61,Spring,Sat,163,0,35,115
9.1,0,Food,Urban,7.94,8.39,Winter,Sat,123,0,10,109
14.66,0,Food,Urban,12.04,13.05,Summer,Thu,87,1,29,116
22.57,1,Electronics,Suburban,8.79,22.12,Spring,Mon,93,0,31,256
12.05,0,Housewares,Rural,9.33,13.15,Winter,Fri,94,0,40,115
17.13,0,Food,Suburban,8.93,16.44,Summer,Sun,138,1,11,103
13.35,0,Housewares,Urban,4.76,14.69,Summer,Sun,109,1,50,127
13.42,0,Housewares,Urban,18.79,12.15,Winter,Fri,180,0,31,117
16.9,0,Housewares,Rural,14.82,15.28,Spring,Fri,112,0,42,101
6.29,0,Food,Urban,19.35,6.11,Fall,Sat,99,0,45,94
8.54,0,Clothing,Urban,12.64,10.69,Spring,Sat,149,1,26,129
18.45,0,Food,Urban,3.97,19.37,Winter,Thu,148,0,37,110
6.7,1,Food,Rural,6.05,6.84,Spring,Sat,98,1,6,170
22.17,1,Electronics,Suburban,8.86,22.84,Fall,Thu,113,1,29,276
11.99,0,Clothing,Suburban,13.12,11.66,Fall,Sun,118,1,23,121
16.63,0,Clothing,Suburban,4.55,16.66,Winter,Sat,81,0,1,122
7.95,0,Food,Rural,6.16,8.93,Fall,Sun,112,0,28,101
11.52,0,Food,Rural,14.94,11.82,Summer,Thu,128,0,19,115
8.93,1,Electronics,Suburban,9.72,7.18,Winter,Sun,103,0,39,206
13.24,0,Food,Rural,9.05,14.32,Winter,Sat,160,0,43,105
11.99,1,Food,Urban,16.85,13.21,Fall,Wed,94,1,36,236
14.97,0,Food,Suburban,5.45,15.72,Winter,Tue,78,1,22,121
13.58,0,Electronics,Suburban,7.55,13.31,Winter,Tue,116,1,18,144
13.68,0,Electronics,Urban,8.66,12.42,Winter,Sat,98,0,40,139
9.49,0,Electronics,Rural,5.25,11.52,Fall,Wed,113,1,42,120
12.01,0,Clothing,Urban,10.89,13.97,Spring,Sun,72,1,49,135
10.57,0,Electronics,Rural,11.25,12.94,Spring,Sat,63,1,7,136
11.55,0,Food,Suburban,11.77,11.17,Fall,Thu,92,0,36,112
13.56,0,Housewares,Rural,5.55,13.26,Fall,Fri,111,0,44,105
10.97,1,Housewares,Urban,4.52,9.9,Winter,Sat,149,0,25,198
13,0,Food,Suburban,6.48,13.06,Fall,Sun,166,0,7,111
12.17,0,Food,Urban,5.4,12.4,Fall,Sun,84,0,40,111
14.82,0,Electronics,Suburban,13.31,15.23,Spring,Tue,90,0,2,109
10.41,0,Food,Urban,7.19,10.46,Fall,Thu,88,0,42,113
20.23,1,Electronics,Suburban,5.29,19.96,Summer,Sun,77,0,7,252
10.84,1,Food,Urban,18.93,11,Summer,Sat,157,1,23,219
10.02,0,Food,Rural,11.25,8.51,Summer,Sat,102,0,51,119
10.98,1,Clothing,Rural,9.25,12.87,Winter,Wed,73,1,25,210
8.82,1,Clothing,Urban,4.75,9.43,Winter,Wed,148,1,26,186
19.92,1,Food,Urban,6.35,21.29,Spring,Mon,169,0,1,250
13.88,1,Clothing,Suburban,7.85,12.76,Summer,Thu,118,1,48,240
15.48,0,Electronics,Rural,7.08,15.59,Summer,Sun,71,0,32,116
17.18,0,Clothing,Urban,8.59,17.19,Winter,Thu,86,0,44,109
10.08,0,Food,Suburban,7.77,9.24,Spring,Thu,94,1,52,113
8.73,0,Food,Urban,9.52,7.88,Winter,Fri,69,0,12,93
9.35,0,Clothing,Urban,10.29,9.66,Fall,Sat,102,0,23,97
10.41,1,Food,Rural,7.55,11.93,Winter,Tue,75,0,30,200
11.67,1,Food,Suburban,6.8,11.5,Spring,Wed,94,0,11,206
11.83,0,Clothing,Urban,9.77,11.26,Winter,Thu,79,0,35,120
7.62,0,Electronics,Rural,5.33,6.21,Winter,Sat,98,0,29,100
13.08,0,Electronics,Urban,8,11.42,Summer,Fri,115,1,38,123
17.95,0,Clothing,Urban,5.51,18.78,Spring,Fri,126,0,33,114
10.58,0,Food,Urban,15.55,10.27,Fall,Mon,123,1,51,125
9.96,0,Housewares,Suburban,5.36,12.59,Winter,Sun,147,1,16,120
12.1,0,Food,Rural,9.61,10.88,Spring,Sat,130,1,26,125
14.22,0,Electronics,Urban,8.55,11.36,Summer,Tue,95,0,10,120
9.55,0,Food,Rural,3.98,9.65,Winter,Wed,93,0,32,100
14.21,0,Clothing,Suburban,12.73,13.73,Fall,Wed,88,0,35,129
10.21,1,Electronics,Suburban,9.11,9.67,Winter,Mon,98,0,17,200
12.28,0,Electronics,Urban,10.83,14.26,Fall,Fri,131,1,34,139
14.3,0,Food,Suburban,7.48,15.4,Fall,Tue,99,0,14,122
7.93,0,Clothing,Suburban,5.56,5.61,Winter,Tue,102,0,31,99
11.34,0,Food,Urban,6.5,13.81,Winter,Wed,97,0,29,122
7.64,0,Food,Urban,7,8.72,Summer,Wed,95,0,32,99
14.92,0,Food,Suburban,10.09,14.59,Spring,Mon,104,0,21,103
12.73,0,Electronics,Urban,4.4,13.52,Spring,Thu,56,0,24,107
13.86,0,Clothing,Suburban,8.06,15.22,Summer,Thu,107,0,27,116
6.85,0,Electronics,Rural,9.2,6.32,Winter,Thu,109,1,6,114
13.35,0,Electronics,Urban,4.34,13.34,Summer,Wed,116,0,2,123
15.09,0,Electronics,Suburban,3.88,17.61,Fall,Thu,112,0,20,113
12.34,0,Electronics,Suburban,9.85,11.94,Summer,Thu,181,1,1,117
18.9,0,Food,Rural,11.94,17.96,Spring,Thu,127,1,35,103
14.45,0,Food,Urban,3.22,12.91,Fall,Thu,56,1,1,111
20.2,1,Clothing,Urban,9.44,20.84,Fall,Sat,97,1,24,264
14.42,0,Food,Suburban,9,14.13,Winter,Sat,182,1,48,121
12.39,0,Food,Urban,5.17,10.58,Spring,Fri,156,1,12,113
11.78,0,Food,Suburban,10.49,12.17,Spring,Sun,106,1,24,130
13.54,0,Food,Suburban,9.31,13.77,Summer,Mon,64,0,19,96
13.27,1,Clothing,Suburban,10.92,13.66,Summer,Mon,137,0,4,230
12.73,0,Food,Urban,10.31,11.58,Spring,Sat,88,0,46,102
9.39,0,Clothing,Suburban,13.39,8.63,Spring,Wed,77,0,52,115
13.5,0,Food,Urban,5.57,11.95,Winter,Wed,179,1,3,120
12.23,0,Clothing,Suburban,14.65,9.5,Spring,Sat,223,0,17,92
11.22,0,Housewares,Rural,7.86,13.59,Summer,Fri,114,1,13,105
11.44,0,Electronics,Suburban,2.58,11.11,Spring,Sun,136,1,22,130
10.66,0,Food,Suburban,10.02,11.16,Winter,Wed,99,1,18,112
11.04,0,Food,Urban,7.01,11.13,Spring,Fri,112,0,42,100
14.48,0,Housewares,Suburban,25.71,13.81,Spring,Thu,195,0,44,92
19.84,0,Electronics,Suburban,17.32,20.28,Spring,Sun,141,0,40,105
13.11,0,Food,Suburban,6.73,11.42,Spring,Wed,138,1,48,115
13.75,0,Food,Suburban,3.81,11.76,Fall,Sat,105,0,34,107
20.53,0,Clothing,Urban,6.16,19.43,Spring,Sat,203,0,35,93
11.41,0,Housewares,Suburban,5.22,10.31,Summer,Tue,88,1,6,105
14.24,0,Food,Urban,6.97,14.28,Fall,Sun,111,1,15,130
14.08,0,Food,Suburban,13.97,13.33,Summer,Sat,157,0,38,122
8.69,0,Electronics,Rural,9.18,6.76,Winter,Sun,122,1,48,115
15.67,0,Electronics,Rural,3.5,14.94,Fall,Sat,108,0,46,91
15.99,1,Housewares,Suburban,8.33,15.21,Winter,Sun,121,1,19,239
10.75,0,Electronics,Suburban,7.02,11.21,Winter,Wed,89,1,38,127
9.43,0,Clothing,Suburban,6.38,10.08,Summer,Sun,127,1,40,140
11.73,1,Housewares,Rural,9.71,13.61,Summer,Sun,112,0,9,225
12.3,1,Housewares,Rural,14.18,13,Summer,Wed,78,0,17,211
20.19,0,Housewares,Rural,14.02,20.91,Summer,Wed,110,1,43,106
11.73,1,Food,Suburban,11.08,12.22,Fall,Thu,84,0,23,206
9.09,1,Clothing,Suburban,7.74,11.07,Summer,Mon,154,1,34,207
19.85,0,Food,Rural,10.57,19.71,Summer,Sun,112,0,49,97
11.07,1,Food,Suburban,7.95,11.1,Spring,Wed,64,1,2,203
7.5,1,Food,Urban,8.02,8.37,Summer,Wed,89,0,18,172
13.4,0,Food,Urban,11.44,11.38,Fall,Wed,133,1,34,130
11.14,0,Food,Urban,7.68,11.58,Winter,Sat,79,1,39,119
8.79,1,Food,Rural,7.94,8.77,Fall,Wed,96,0,21,184
7.75,0,Food,Rural,6.12,9.17,Fall,Wed,160,1,20,109
9.75,0,Clothing,Rural,9,9.44,Winter,Tue,96,0,11,101
19.61,0,Food,Urban,15.41,18.2,Winter,Sat,90,0,43,103
12.49,1,Housewares,Suburban,9.39,14.18,Summer,Sat,106,0,5,222
9.14,0,Clothing,Suburban,9.25,10.13,Winter,Wed,85,0,23,108
9.4,0,Housewares,Suburban,13.25,10.07,Summer,Sat,85,1,36,122
12.79,0,Food,Urban,6.52,13.44,Winter,Wed,113,0,21,117
12.62,1,Electronics,Suburban,17.45,10.94,Summer,Mon,172,0,24,224
11.45,0,Clothing,Urban,9.39,11.62,Summer,Thu,116,0,1,113
11.45,1,Food,Suburban,15.94,10.95,Fall,Sat,106,0,29,217
14.92,0,Clothing,Urban,9.29,17.08,Spring,Fri,116,1,16,116
11.57,1,Housewares,Urban,14.99,10.8,Winter,Thu,89,0,12,208
9.04,0,Food,Urban,8.12,9.43,Winter,Tue,112,0,34,123
8.82,0,Clothing,Rural,17.51,9.59,Fall,Fri,92,0,13,103
10.87,0,Clothing,Urban,11.09,12.67,Fall,Mon,130,0,47,107
9.37,0,Clothing,Urban,13.48,7.74,Fall,Sun,191,1,24,137
11.19,0,Clothing,Suburban,2.45,10.81,Winter,Thu,117,0,26,112
20.13,0,Electronics,Suburban,15.13,18.28,Fall,Wed,122,0,27,88
17.3,0,Housewares,Rural,7.82,20.04,Summer,Sun,97,0,24,107
12.77,0,Electronics,Rural,6.93,16.01,Spring,Mon,128,0,25,118
12.35,1,Food,Suburban,3.73,10.71,Winter,Wed,73,1,52,218
9.81,1,Electronics,Suburban,8.82,8.91,Summer,Mon,103,0,9,173
15.91,1,Food,Urban,7.53,15.1,Spring,Sun,82,0,51,218
14.91,0,Clothing,Urban,12.23,13.26,Fall,Mon,119,1,5,112
27.6,0,Food,Urban,16.64,28.14,Spring,Fri,80,1,1,25
26.79,1,Housewares,Suburban,15.08,27.38,Summer,Fri,121,1,21,255
8.83,1,Electronics,Suburban,7.94,9.84,Winter,Wed,203,0,15,189
9.85,1,Clothing,Urban,13.38,10.68,Spring,Sun,133,1,17,213
8.34,1,Clothing,Urban,4,8.54,Winter,Sun,113,1,16,203
15.76,1,Electronics,Suburban,10.12,16.85,Winter,Wed,125,1,40,276
21.66,0,Food,Suburban,10.51,20.33,Fall,Tue,79,0,22,73
14.54,0,Electronics,Suburban,15.89,16.31,Fall,Tue,95,0,10,109
12.42,0,Food,Suburban,11,11.43,Spring,Fri,111,1,19,110
19.65,1,Electronics,Suburban,5.72,19.28,Summer,Sat,209,1,35,282
13.15,1,Electronics,Rural,7.18,13.06,Winter,Thu,196,0,5,227
9.36,0,Food,Suburban,8.15,10.06,Winter,Wed,134,0,6,93
12.21,0,Housewares,Rural,4.14,13.47,Fall,Tue,66,1,48,105
11.3,0,Food,Rural,13.03,10.1,Summer,Tue,145,0,20,113
12.77,0,Clothing,Suburban,12.84,12.89,Winter,Tue,162,1,31,122
15.37,1,Housewares,Suburban,5.91,14.13,Fall,Wed,148,0,51,234
12.76,0,Housewares,Rural,5.26,11.38,Fall,Fri,117,0,45,119
22.64,1,Housewares,Suburban,3.18,21.95,Spring,Thu,128,1,31,256
9.28,0,Clothing,Urban,14.68,10.37,Fall,Thu,83,0,46,111
14.24,0,Housewares,Suburban,16.93,14.12,Fall,Sun,87,0,32,115
18.89,0,Electronics,Suburban,11.24,15.61,Winter,Wed,98,0,19,96
9.77,0,Food,Suburban,6.07,10.2,Fall,Tue,98,0,50,104
11.15,0,Food,Urban,9.18,9.88,Spring,Mon,133,0,38,115
11.33,1,Electronics,Rural,7.07,13.08,Fall,Mon,72,1,19,216
14.08,0,Housewares,Suburban,3.85,14.01,Summer,Tue,47,1,14,119
15.27,0,Electronics,Suburban,4.75,15.95,Spring,Fri,94,0,29,109
24.45,0,Clothing,Urban,7.95,22.92,Fall,Sun,115,1,35,67
10.62,0,Electronics,Urban,13.83,11.39,Spring,Thu,133,0,39,117
15.5,0,Housewares,Urban,9.48,15.46,Fall,Thu,181,1,13,118
9.87,0,Clothing,Suburban,6.99,10.4,Spring,Thu,82,0,15,113
12.82,0,Food,Suburban,8.85,13.75,Spring,Sat,179,0,2,111
13.99,1,Clothing,Rural,5.14,15.91,Winter,Fri,81,0,28,232
11.3,0,Housewares,Urban,9.08,10.64,Fall,Mon,86,0,28,100
11.28,0,Electronics,Urban,10.88,10.39,Fall,Sun,142,1,5,122
10.12,1,Electronics,Urban,7.61,8.23,Summer,Mon,79,0,27,194
12.97,0,Food,Rural,12.92,13.91,Spring,Sun,113,1,43,113
16.12,0,Food,Suburban,6.51,15.56,Spring,Fri,109,0,37,117
14.19,0,Food,Urban,11.21,14.62,Summer,Fri,115,1,14,115
15.4,0,Housewares,Urban,7.16,13.34,Spring,Sat,146,0,31,106
14.71,0,Food,Urban,4.47,16.28,Winter,Sat,75,1,52,132
9.62,0,Clothing,Urban,12.91,9.79,Summer,Mon,165,1,35,104
13.85,1,Electronics,Suburban,10.47,15.46,Fall,Mon,71,0,49,254
13.61,0,Food,Urban,10.47,14.26,Winter,Wed,111,1,6,124
16.16,0,Food,Suburban,9.12,16.89,Summer,Mon,158,0,17,106
10.34,0,Clothing,Rural,17.45,9.52,Spring,Sat,150,1,7,130
7.75,0,Food,Suburban,10.64,7.38,Spring,Sat,79,0,51,103
11.22,1,Food,Rural,4.57,12.13,Summer,Wed,131,0,51,202
12.17,0,Electronics,Suburban,5.33,13.26,Winter,Thu,120,1,33,136
9.7,1,Clothing,Suburban,9.73,7.98,Summer,Sun,125,0,13,200
12.91,0,Food,Rural,13.05,14.9,Summer,Tue,89,1,12,119
13.43,0,Food,Suburban,4.35,12.29,Fall,Fri,159,0,21,116
16.1,0,Clothing,Urban,5.31,15.52,Summer,Sat,94,0,40,117
9.42,1,Food,Suburban,5.33,9.1,Fall,Sun,174,0,29,205
11.34,1,Clothing,Urban,11.56,11.47,Fall,Mon,108,0,26,220
11.66,1,Electronics,Urban,12.33,12.44,Spring,Thu,79,0,10,219
6.09,1,Food,Urban,8.24,6.84,Winter,Fri,122,1,13,158
13.97,1,Food,Urban,10.55,12.95,Fall,Mon,172,1,34,228
9.89,1,Food,Suburban,11.19,9.5,Summer,Wed,109,0,11,194
14.95,0,Food,Urban,5.25,14.89,Fall,Wed,103,0,5,104
11.27,0,Electronics,Rural,5.13,11.01,Fall,Sun,88,0,10,120
13.14,0,Food,Suburban,4.5,14.82,Winter,Wed,130,1,27,115
9.96,0,Food,Urban,7.55,9.64,Winter,Sat,91,0,35,127
16.5,1,Food,Urban,5.55,17.04,Fall,Fri,175,0,5,267
13.06,0,Food,Urban,8.4,13.2,Winter,Tue,113,1,9,103
12.8,0,Housewares,Suburban,6.87,11.92,Summer,Sat,115,1,49,128
6.89,0,Electronics,Urban,8.41,8.12,Spring,Sun,88,0,40,113
14.23,0,Clothing,Suburban,10.59,14.7,Winter,Sun,85,0,3,124
8.11,0,Food,Suburban,8.35,7.67,Summer,Mon,75,0,9,94
11.67,0,Housewares,Rural,9.48,11.48,Fall,Wed,92,0,12,116
20.57,0,Housewares,Rural,2.67,20.1,Fall,Sat,133,1,9,83
11.49,0,Food,Urban,13.2,11.78,Fall,Thu,106,0,12,120
14.8,1,Electronics,Urban,8.46,15.45,Fall,Sun,88,0,49,243
14.93,0,Food,Suburban,9.57,16.3,Summer,Thu,111,0,28,107
8.07,0,Housewares,Suburban,4.76,10.07,Spring,Sat,102,0,34,105
11.47,0,Housewares,Urban,5.97,12.31,Summer,Thu,144,0,26,109
10.17,0,Food,Suburban,5.15,8.46,Summer,Sat,127,0,46,100
14.5,0,Housewares,Rural,12.58,14.84,Summer,Thu,127,0,26,106
11.41,0,Clothing,Suburban,10.06,10.57,Fall,Mon,93,1,26,114
20.4,1,Food,Urban,4.72,20.86,Fall,Sun,110,1,36,284
14.01,0,Electronics,Urban,16.57,14.39,Summer,Sat,115,1,38,142
11.76,0,Food,Urban,9.24,12.39,Winter,Thu,61,1,28,128
10.91,0,Clothing,Urban,12.16,11.68,Fall,Fri,155,1,17,124
9.82,0,Housewares,Urban,5.45,7.71,Fall,Sun,171,0,23,118
7.69,0,Housewares,Urban,16.38,8.74,Winter,Wed,103,1,27,119
9.28,0,Housewares,Rural,12.03,9.68,Fall,Wed,94,0,39,117
12.7,0,Electronics,Suburban,5.93,14.06,Fall,Wed,127,1,9,128
15.29,1,Electronics,Rural,14.99,15.56,Winter,Thu,92,1,19,250
13.89,0,Electronics,Suburban,3.18,14.57,Spring,Fri,102,0,9,119
11.54,0,Electronics,Urban,7,10.89,Spring,Thu,109,0,39,108
16.52,0,Food,Urban,8.46,17.43,Fall,Sun,99,1,14,124
7.11,1,Electronics,Suburban,6.82,7.5,Fall,Wed,119,0,38,163
8.2,1,Clothing,Urban,6.31,8.03,Winter,Fri,111,1,32,189
12.51,0,Clothing,Rural,7.33,12.02,Winter,Mon,137,0,42,97
15.25,0,Food,Urban,8.74,14.3,Winter,Mon,83,0,46,109
13.42,0,Clothing,Urban,13.7,12.7,Spring,Mon,165,1,19,132
8.6,0,Electronics,Urban,13.94,10.44,Fall,Sun,174,0,36,130
13.95,1,Electronics,Suburban,12.78,15.04,Summer,Wed,69,0,10,213
10.45,0,Housewares,Suburban,10.39,10.68,Summer,Mon,144,0,30,111
12.22,0,Housewares,Suburban,11.29,11.09,Winter,Sun,180,0,47,114
6.61,1,Electronics,Rural,17.69,6.27,Fall,Sun,97,1,30,171
11.74,1,Electronics,Suburban,18.54,11.23,Winter,Sun,97,0,48,213
11.06,0,Clothing,Urban,9.64,12.72,Fall,Mon,112,0,1,121
11.8,0,Clothing,Urban,12.14,9.4,Spring,Sun,117,1,9,124
11.12,0,Housewares,Suburban,7.26,10.09,Summer,Mon,88,0,2,98
9.96,0,Food,Suburban,10.88,9.79,Winter,Wed,86,0,42,105
16.4,1,Clothing,Suburban,3.55,18.69,Spring,Tue,88,0,38,240
14.39,0,Clothing,Urban,12.08,15,Summer,Wed,58,0,22,120
13.01,0,Food,Urban,7.72,12.63,Spring,Tue,196,0,32,120
7.57,1,Food,Urban,5.17,7.87,Summer,Sat,109,0,52,171
9.93,0,Electronics,Urban,10.07,9.16,Summer,Tue,81,0,22,111
12.31,0,Clothing,Suburban,11.75,11.75,Fall,Fri,166,1,25,110
15.63,0,Food,Rural,13.95,15.83,Fall,Thu,108,1,48,120
16.47,0,Food,Suburban,8.19,17.29,Summer,Wed,80,0,11,98
10.18,0,Electronics,Suburban,6.33,10.24,Summer,Thu,98,0,31,113
9.99,0,Clothing,Rural,6.06,9.74,Fall,Sun,112,1,16,113
16.32,0,Food,Suburban,8.94,17.44,Winter,Fri,134,0,24,101
5.88,1,Housewares,Rural,7.74,7.76,Winter,Sat,61,0,18,154
16.8,0,Food,Suburban,15.63,19.11,Winter,Fri,106,0,6,104
9.6,0,Clothing,Suburban,3.22,8.84,Fall,Sat,113,0,2,109
6.83,0,Clothing,Suburban,7.47,7.55,Summer,Wed,81,0,50,94
8.76,0,Food,Urban,7.65,8.3,Winter,Wed,136,0,37,105
14.2,0,Food,Urban,4.6,14.95,Winter,Thu,53,1,48,111
